,rank,tax_id,tax_name,colind,CC11CM49,CC11CM22,CC11CM5,CC11CM20,CC11CM12,CC11CM68,CC11CM2,CC11CM58,CC11CM95,CC11CM17,CC11CM87,CC11CM48,CC11CM35,CC11CM66,CC11CM1,CC11CM84,CC11CM21,CC11CM39,CC11CM0,CC11CM63,CC11CM44,CC11CM55,CC11CM41,CC11CM25,CC11CM69,CC11CM11,CC11CM89,CC11CM96,CC11CM47,CC11CM40,CC11CM83,CC11CM15,CC11CM70,CC11CM73,CC11CM7,CC11CM33,CC11CM18,CC11CM98,CC11CM36,CC11CM8,CC11CM82,CC11CM26,CC11CM9,CC11CM94,CC11CM78,CC11CM81,CC11CM38,CC11CM75,CC11CM28,CC11CM32,CC11CM88,CC11CM54,CC11CM16,CC11CM4,CC11CM67,CC11CM27,CC11CM79,CC11CM72,CC11CM42,CC11CM76,CC11CM77,CC11CM57,CC11CM56,CC11CM62,CC11CM99,CC11CM64,CC11CM37,CC11CM10,CC11CM97,CC11CM93,CC11CM23,CC11CM61,CC11CM14,CC11CM59,CC11CM60,CC11CM46,CC11CM45,CC11CM53,CC11CM6,CC11CM43,CC11CM71,CC11CM3,CC11CM86,CC11CM29,CC11CM31,CC11CM30,CC11CM19,CC11CM85,CC11CM80,CC11CM24,CC11CM52,CC11CM91,CC11CM90,CC11CM13,CC11CM92,CC11CM51,CC11CM65,CC11CM74,CC11CM34,CC11CM50
874,order_,538999,Clostridiales incertae sedis,NR_118779.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956.0,,,,,895.0,,,,,,,,,642.0,,,,2152.0,1311.0,,,,,,,,,,,,,,,,,,,,,,,1943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,order,186802,Clostridiales,X96961.1.1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.0,,667.0,,355.0,,,,,,,,,,,,,,,,,,,,861.0,,,,,,,,,,,,,,,,,99.0,,,,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,genus,375288,Parabacteroides,AB470343.1.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0,,,,,,,,,,,,,,,,,,,,,,,,,2291.0,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,3120.0,,,,,,,,,,,,,,,,,,,
877,genus,816,Bacteroides,AB510702.1.1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.0,,,,,,,,,,4818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166.0,,,,,,,,,,
878,phylum,976,Bacteroidetes,AB547649.1.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,,,,,,,,,668.0,,,,,,,182.0,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,46.0,204.0,,,,,,,,,,,,,,,,,,,752.0,,,,,,
879,genus,836,Porphyromonas,AB547663.1.1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,genus,838,Prevotella,AF183406.1.1453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.0,,,,,,1192.0,,,2248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,,1531.0,,912.0
881,genus,1678,Bifidobacterium,AJ307005.1.1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,genus,816,Bacteroides,ASSM01000017.952.2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,family,712,Pasteurellaceae,AY613722.1.1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,superkingdom,2,Bacteria,CCDQ010000016.124625.126116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0,,,,,,,,,,,,,,,,,,,,,,,637.0,,,,,,,,,185.0,,,,
885,family,194924,Desulfovibrionaceae,CP002297.3253751.3255287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,genus,590,Salmonella,FN543502.247916.249457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,genus,1578,Lactobacillus,JX441601.1.1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,genus,590,Salmonella,KF624728.1.1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,genus,1647,Erysipelothrix,NR_029247.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,
890,order,909929,Selenomonadales,NR_041894.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,
891,genus,816,Bacteroides,NR_074839.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,genus,1678,Bifidobacterium,NR_104872.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,order,909929,Selenomonadales,NR_112902.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,,54.0,,,,,,,,,,,,,,,,,,,,,783.0,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,genus,1506553,Lachnoclostridium,AAXA02000016.197379.198897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.0,,,638.0,,,,,,,,,,,232.0,,,,,,,,,,,,
895,order,171549,Bacteroidales,AB238922.1.1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,genus,816,Bacteroides,AB510703.1.1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,,,,,,,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,family,31977,Veillonellaceae,AB639141.1.1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,131.0,,,,,,,,201.0,,,,,,,,,318.0,,,,,108.0,
898,genus,39948,Dialister,ADLT01000030.1013.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,,,,,,,,,,,,,,,,,,,,,1429.0,,,,,,,,,,4284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,genus,816,Bacteroides,AF319778.1.1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,,,,,,,,,,,,,,,,,,546.0,,,,,,,,,1879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638.0,,,,,,,,,,,,,,
900,genus,838,Prevotella,AY689223.1.1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,genus,816,Bacteroides,BAKM01000113.302.1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.0,781.0,,,,,,,,,,,,,,,,,,,,
902,genus,816,Bacteroides,CP007619.2713921.2715463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,genus,816,Bacteroides,EU136679.1.1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548.0,,,,,,,,,,,,,,,
904,genus,1678,Bifidobacterium,GU361821.1.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,genus,1578,Lactobacillus,HM107803.1.1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,genus,816,Bacteroides,JGDZ01000068.179518.181032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,family,712,Pasteurellaceae,JN227756.1.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,genus,162289,Peptoniphilus,NR_026358.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,
909,class,186801,Clostridia,NR_104843.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,122.0,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,genus,1380,Atopobium,NR_113038.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,order,1970189,Marinilabiliales,NR_113271.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,genus,1350,Enterococcus,NR_117976.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,family,543,Enterobacteriaceae,NR_125586.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,genus,1485,Clostridium,NR_134004.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,order,171549,Bacteroidales,AB034799.1.1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,,,,,,
916,genus,1243,Leuconostoc,AB362718.1.1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,genus,1678,Bifidobacterium,AB433856.1.1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,,,,,
918,phylum,976,Bacteroidetes,AB554230.1.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,,,,,,817.0,3911.0,,,,,,,,,,,,,,,,,,,,
919,genus,1301,Streptococcus,AF201898.1.1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,genus,1301,Streptococcus,AJTZ01000001.3595.5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,order,909929,Selenomonadales,EF028683.1.1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,genus,1301,Streptococcus,EU075064.1.1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,genus,816,Bacteroides,EU136683.1.2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,837.0,,,,,,,,,,,,,,,,,,,,,,,1159.0,,,,,,,,,,,,,,,,,,,,,,,,
924,family,712,Pasteurellaceae,EU185443.1.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,family,1843491,Selenomonadaceae,FJ489243.1.1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,genus,1380,Atopobium,FN178468.1.1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,genus,1301,Streptococcus,FN813250.1.1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,,
928,genus,816,Bacteroides,JNHO01000005.3368.4880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,class,526524,Erysipelotrichia,M23932.1.1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
930,genus,1485,Clostridium,NR_024682.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,,2552.0,,,,,,,,,,,,,,459.0,,938.0,,,,,,,,,,,1877.0,,,,,,,333.0,,,,,,,,,,,848.0,,,,,,,,,,,457.0,740.0,,1172.0,,,,,,,,
931,genus,816,Bacteroides,NR_041307.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,,,,,,,,,,,,,
932,genus,816,Bacteroides,AB050110.1.1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,genus,1678,Bifidobacterium,AB437350.1.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,phylum,976,Bacteroidetes,AB443948.1.1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,42.0,,,,,,160.0,,,,,,66.0,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,112.0,63.0,,,,,,,,,,,,,
935,family,31979,Clostridiaceae,AB691575.1.1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
936,genus,816,Bacteroides,ACCH01000108.3638.5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.0,,,,,,,,,,,,,,,,,,,
937,genus,1301,Streptococcus,AEKO01000006.2733.4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,order,186802,Clostridiales,AGCK01000014.389.1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,68.0,,,,,,,,,,,,,,,40.0,,,67.0,,,,,,,,,,,,,71.0,,,,,,,,,,
939,genus,816,Bacteroides,AGXS01000024.99853.101363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,genus,836,Porphyromonas,AWVE01000058.202.1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,genus,1301,Streptococcus,AY769997.1.1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,order,909929,Selenomonadales,CP001859.380488.382032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,
943,order,171549,Bacteroidales,CP002530.4225341.4226859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.0,,,,,,,,,,,,,,,3028.0,,,,,,,,,,,,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,genus,1301,Streptococcus,DQ303185.1.1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,genus,1506553,Lachnoclostridium,JAGQ01000004.640699.642209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,genus,816,Bacteroides,JN084203.1.1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,genus,1506553,Lachnoclostridium,JN093132.1.1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0,,,,,,,,,,,,,,,,,,,,,
948,genus,816,Bacteroides,JNHF01000162.805.2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,genus,1301,Streptococcus,JPEN01000064.172.1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,genus,39948,Dialister,NR_113357.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.0,,,,,,,,,,,,
951,genus,1485,Clostridium,NR_117443.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,phylum,1239,Firmicutes,NR_117566.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
953,family,128827,Erysipelotrichaceae,U14905.1.1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,genus,397864,Barnesiella,AB547647.1.1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.0,,,,,,1287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.0,,,,,,,
955,genus,114627,Alkaliphilus,ABEZ02000015.506.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,1.0,,,,,2.0,,,,,8.0,4.0,,,,,,,,,,,,,,,,
956,genus,816,Bacteroides,AGXF01000007.357542.359058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,genus,816,Bacteroides,AY608696.1.1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,class,91061,Bacilli,AY879307.1.1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,684.0,,,,,,,96.0,,,,,,,,,,,,408.0,,,,
959,genus,838,Prevotella,BAJP01000099.35.1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,phylum,1239,Firmicutes,DQ911243.1.1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
961,family,543,Enterobacteriaceae,KJ806341.1.1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,family,31979,Clostridiaceae,NR_104695.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,genus,620,Shigella,NR_112558.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,genus,816,Bacteroides,NR_113069.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,,,,,,,,,,2925.0,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,,,760.0,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,
965,genus,816,Bacteroides,AGXF01000014.38331.39847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,genus,816,Bacteroides,AGXS01000026.36151.37661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,genus,816,Bacteroides,AKBX01000006.261100.262606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.0,,,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,,,,,,,
968,genus,1678,Bifidobacterium,AY952450.1.1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,genus,1506553,Lachnoclostridium,AZJF01000011.59.1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,order,171549,Bacteroidales,FJ822416.1.1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,genus,29465,Veillonella,GU406116.1.1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,genus,1243,Leuconostoc,HF562951.1.1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
